date,node,forecast
2023-11-30,10,0.0
2015-01-31,11,0.0
2015-02-28,11,0.0
2015-03-31,11,0.0
2015-04-30,11,0.0
2015-05-31,11,0.0
2015-06-30,11,0.0
2015-07-31,11,0.0
2015-08-31,11,0.0
2015-09-30,11,0.0
2015-10-31,11,0.0
2015-11-30,11,0.0
2015-12-31,11,0.0
2016-01-31,11,0.0
2016-02-29,11,0.0
2016-03-31,11,0.0
2016-04-30,11,0.0
2016-05-31,11,0.0
2016-06-30,11,0.0
2016-07-31,11,0.0
2016-08-31,11,0.0
2016-09-30,11,0.0
2016-10-31,11,0.0
2016-11-30,11,0.0
2016-12-31,11,0.0
2017-01-31,11,0.0
2017-02-28,11,0.0
2017-03-31,11,0.0
2017-04-30,11,0.0
2017-05-31,11,0.0
2017-06-30,11,0.0
2017-07-31,11,0.0
2017-08-31,11,0.0
2017-09-30,11,0.0
2017-10-31,11,0.0
2017-11-30,11,0.0
2017-12-31,11,0.0
2018-01-31,11,0.0
2018-02-28,11,0.0
2018-03-31,11,0.0
2018-04-30,11,0.0
2018-05-31,11,0.0
2018-06-30,11,0.0
2018-07-31,11,0.0
2018-08-31,11,0.0
2018-09-30,11,0.0
2018-10-31,11,0.0
2018-11-30,11,0.0
2018-12-31,11,0.0
2019-01-31,11,0.0
2019-02-28,11,0.0
2019-03-31,11,0.0
2019-04-30,11,0.0
2019-05-31,11,0.0
2019-06-30,11,0.0
2019-07-31,11,0.0
2019-08-31,11,0.0
2019-09-30,11,0.0
2019-10-31,11,0.0
2019-11-30,11,0.0
2019-12-31,11,0.0
2020-01-31,11,0.0
2020-02-29,11,0.0
2020-03-31,11,0.0
2020-04-30,11,0.0
2020-05-31,11,0.0
2020-06-30,11,0.0
2020-07-31,11,0.0
2020-08-31,11,0.0
2020-09-30,11,0.0
2020-10-31,11,0.0
2020-11-30,11,0.0
2020-12-31,11,0.0
2021-01-31,11,0.0
2021-02-28,11,0.0
2021-03-31,11,0.0
2021-04-30,11,0.0
2021-05-31,11,0.0
2021-06-30,11,0.0
2021-07-31,11,0.0
2021-08-31,11,0.0
2021-09-30,11,0.0
2021-10-31,11,0.0
2021-11-30,11,0.0
2021-12-31,11,0.0
2022-01-31,11,0.0
2022-02-28,11,0.0
2022-03-31,11,0.0
2022-04-30,11,0.0
2022-05-31,11,0.0
2022-06-30,11,0.0
2022-07-31,11,0.0
2022-08-31,11,0.0
2022-09-30,11,0.0
2022-10-31,11,0.0
2022-11-30,11,0.0
2022-12-31,11,0.0
2023-01-31,11,0.0
2023-02-28,11,0.0
2023-03-31,11,0.0
2023-04-30,11,0.0
2023-05-31,11,0.0
2023-06-30,11,0.0
2023-07-31,11,0.0
2023-08-31,11,0.0
2023-09-30,11,0.0
2023-10-31,11,0.0
2023-11-30,11,0.0
2015-01-31,12,0.0
2015-02-28,12,0.0
2015-03-31,12,0.0
2015-04-30,12,0.0
2015-05-31,12,0.0
2015-06-30,12,0.0
2015-07-31,12,0.0
2015-08-31,12,0.0
2015-09-30,12,0.0
2015-10-31,12,0.0
2015-11-30,12,0.0
2015-12-31,12,0.0
2016-01-31,12,0.0
2016-02-29,12,0.0
2016-03-31,12,0.0
2016-04-30,12,0.0
2016-05-31,12,0.0
2016-06-30,12,0.0
2016-07-31,12,0.0
2016-08-31,12,0.0
2016-09-30,12,0.0
2016-10-31,12,0.0
2016-11-30,12,0.0
2016-12-31,12,0.0
2017-01-31,12,0.0
2017-02-28,12,0.0
2017-03-31,12,0.0
2017-04-30,12,0.0
2017-05-31,12,0.0
2017-06-30,12,0.0
2017-07-31,12,0.0
2017-08-31,12,0.0
2017-09-30,12,0.0
2017-10-31,12,0.0
2017-11-30,12,0.0
2017-12-31,12,0.0
2018-01-31,12,0.0
2018-02-28,12,0.0
2018-03-31,12,0.0
2018-04-30,12,0.0
2018-05-31,12,0.0
2018-06-30,12,0.0
2018-07-31,12,0.0
2018-08-31,12,0.0
2018-09-30,12,0.0
2018-10-31,12,0.0
2018-11-30,12,0.0
2018-12-31,12,0.0
2019-01-31,12,0.0
2019-02-28,12,0.0
2019-03-31,12,0.0
2019-04-30,12,0.0
2019-05-31,12,0.0
2019-06-30,12,0.0
2019-07-31,12,0.0
2019-08-31,12,0.0
2019-09-30,12,0.0
2019-10-31,12,0.0
2019-11-30,12,0.0
2019-12-31,12,0.0
2020-01-31,12,0.0
2020-02-29,12,0.0
2020-03-31,12,0.0
2020-04-30,12,0.0
2020-05-31,12,0.0
2020-06-30,12,0.0
2020-07-31,12,0.0
2020-08-31,12,0.0
2020-09-30,12,0.0
2020-10-31,12,0.0
2020-11-30,12,0.0
2020-12-31,12,0.0
2021-01-31,12,0.0
2021-02-28,12,0.0
2021-03-31,12,0.0
2021-04-30,12,0.0
2021-05-31,12,0.0
2021-06-30,12,0.0
2021-07-31,12,0.0
2021-08-31,12,0.0
2021-09-30,12,0.0
2021-10-31,12,0.0
2021-11-30,12,0.0
2021-12-31,12,0.0
2022-01-31,12,0.0
2022-02-28,12,0.0
2022-03-31,12,0.0
2022-04-30,12,0.0
2022-05-31,12,0.0
2022-06-30,12,0.0
2022-07-31,12,0.0
2022-08-31,12,0.0
2022-09-30,12,0.0
2022-10-31,12,0.0
2022-11-30,12,0.0
2022-12-31,12,0.0
2023-01-31,12,0.0
2023-02-28,12,0.0
2023-03-31,12,0.0
2023-04-30,12,0.0
2023-05-31,12,0.0
2023-06-30,12,0.0
2023-07-31,12,0.0
2023-08-31,12,0.0
2023-09-30,12,0.0
2023-10-31,12,0.0
2023-11-30,12,0.0
2015-01-31,13,0.0
2015-02-28,13,0.0
2015-03-31,13,0.0
2015-04-30,13,0.0
2015-05-31,13,0.0
2015-06-30,13,0.0
2015-07-31,13,0.0
2015-08-31,13,0.0
2015-09-30,13,0.0
2015-10-31,13,0.0
2015-11-30,13,0.0
2015-12-31,13,0.0
2016-01-31,13,0.0
2016-02-29,13,0.0
2016-03-31,13,0.0
2016-04-30,13,0.0
2016-05-31,13,0.0
2016-06-30,13,0.0
2016-07-31,13,0.0
2016-08-31,13,0.0
2016-09-30,13,0.0
2016-10-31,13,0.0
2016-11-30,13,0.0
2016-12-31,13,0.0
2017-01-31,13,0.0
2017-02-28,13,0.0
2017-03-31,13,0.0
2017-04-30,13,0.0
2017-05-31,13,0.0
2017-06-30,13,0.0
2017-07-31,13,0.0
2017-08-31,13,0.0
2017-09-30,13,0.0
2017-10-31,13,0.0
2017-11-30,13,0.0
2017-12-31,13,0.0
2018-01-31,13,0.0
2018-02-28,13,0.0
2018-03-31,13,0.0
2018-04-30,13,0.0
2018-05-31,13,0.0
2018-06-30,13,0.0
2018-07-31,13,0.0
2018-08-31,13,0.0
2018-09-30,13,0.0
2018-10-31,13,0.0
2018-11-30,13,0.0
2018-12-31,13,0.0
2019-01-31,13,0.0
2019-02-28,13,0.0
2019-03-31,13,0.0
2019-04-30,13,0.0
2019-05-31,13,0.0
2019-06-30,13,0.0
2019-07-31,13,0.0
2019-08-31,13,0.0
2019-09-30,13,0.0
2019-10-31,13,0.0
2019-11-30,13,0.0
2019-12-31,13,0.0
2020-01-31,13,0.0
2020-02-29,13,0.0
2020-03-31,13,0.0
2020-04-30,13,0.0
2020-05-31,13,0.0
2020-06-30,13,0.0
2020-07-31,13,0.0
2020-08-31,13,0.0
2020-09-30,13,0.0
2020-10-31,13,0.0
2020-11-30,13,0.0
2020-12-31,13,0.0
2021-01-31,13,0.0
2021-02-28,13,0.0
2021-03-31,13,0.0
2021-04-30,13,0.0
2021-05-31,13,0.0
2021-06-30,13,0.0
2021-07-31,13,0.0
2021-08-31,13,0.0
2021-09-30,13,0.0
2021-10-31,13,0.0
2021-11-30,13,0.0
2021-12-31,13,0.0
2022-01-31,13,0.0
2022-02-28,13,0.0
2022-03-31,13,0.0
2022-04-30,13,0.0
2022-05-31,13,0.0
2022-06-30,13,0.0
2022-07-31,13,0.0
2022-08-31,13,0.0
2022-09-30,13,0.0
2022-10-31,13,0.0
2022-11-30,13,0.0
2022-12-31,13,0.0
2023-01-31,13,0.0
2023-02-28,13,0.0
2023-03-31,13,0.0
2023-04-30,13,0.0
2023-05-31,13,0.0
2023-06-30,13,0.0
2023-07-31,13,0.0
2023-08-31,13,0.0
2023-09-30,13,0.0
2023-10-31,13,0.0
2023-11-30,13,0.0
2015-01-31,14,0.0
2015-02-28,14,0.0
2015-03-31,14,0.0
2015-04-30,14,0.0
2015-05-31,14,0.0
2015-06-30,14,0.0
2015-07-31,14,0.0
2015-08-31,14,0.0
2015-09-30,14,0.0
2015-10-31,14,0.0
2015-11-30,14,0.0
2015-12-31,14,0.0
2016-01-31,14,0.0
2016-02-29,14,0.0
2016-03-31,14,0.0
2016-04-30,14,0.0
2016-05-31,14,0.0
2016-06-30,14,0.0
2016-07-31,14,0.0
2016-08-31,14,0.0
2016-09-30,14,0.0
2016-10-31,14,0.0
2016-11-30,14,0.0
2016-12-31,14,0.0
2017-01-31,14,0.0
2017-02-28,14,0.0
2017-03-31,14,0.0
2017-04-30,14,0.0
2017-05-31,14,0.0
2017-06-30,14,0.0
2017-07-31,14,0.0
2017-08-31,14,0.0
2017-09-30,14,0.0
2017-10-31,14,0.0
2017-11-30,14,0.0
2017-12-31,14,0.0
2018-01-31,14,0.0
2018-02-28,14,0.0
2018-03-31,14,0.0
2018-04-30,14,0.0
2018-05-31,14,0.0
2018-06-30,14,0.0
2018-07-31,14,0.0
2018-08-31,14,0.0
2018-09-30,14,0.0
2018-10-31,14,0.0
2018-11-30,14,0.0
2018-12-31,14,0.0
2019-01-31,14,0.0
2019-02-28,14,0.0
2019-03-31,14,0.0
2019-04-30,14,0.0
2019-05-31,14,0.0
2019-06-30,14,0.0
2019-07-31,14,0.0
2019-08-31,14,0.0
2019-09-30,14,0.0
2019-10-31,14,0.0
2019-11-30,14,0.0
2019-12-31,14,0.0
2020-01-31,14,0.0
2020-02-29,14,0.0
2020-03-31,14,0.0
2020-04-30,14,0.0
2020-05-31,14,0.0
2020-06-30,14,0.0
2020-07-31,14,0.0
2020-08-31,14,0.0
2020-09-30,14,0.0
2020-10-31,14,0.0
2020-11-30,14,0.0
2020-12-31,14,0.0
2021-01-31,14,0.0
2021-02-28,14,0.0
2021-03-31,14,0.0
2021-04-30,14,0.0
2021-05-31,14,0.0
2021-06-30,14,0.0
2021-07-31,14,0.0
2021-08-31,14,0.0
2021-09-30,14,0.0
2021-10-31,14,0.0
2021-11-30,14,0.0
2021-12-31,14,0.0
2022-01-31,14,0.0
2022-02-28,14,0.0
2022-03-31,14,0.0
2022-04-30,14,0.0
2022-05-31,14,0.0
2022-06-30,14,0.0
2022-07-31,14,0.0
2022-08-31,14,0.0
2022-09-30,14,0.0
2022-10-31,14,0.0
2022-11-30,14,0.0
2022-12-31,14,0.0
2023-01-31,14,0.0
2023-02-28,14,0.0
2023-03-31,14,0.0
2023-04-30,14,0.0
2023-05-31,14,0.0
2023-06-30,14,0.0
2023-07-31,14,0.0
2023-08-31,14,0.0
2023-09-30,14,0.0
2023-10-31,14,0.0
2023-11-30,14,0.0
2015-01-31,15,0.0
2015-02-28,15,0.0
2015-03-31,15,0.0
2015-04-30,15,0.0
2015-05-31,15,0.0
2015-06-30,15,0.0
2015-07-31,15,0.0
2015-08-31,15,0.0
2015-09-30,15,0.0
2015-10-31,15,0.0
2015-11-30,15,0.0
2015-12-31,15,0.0
2016-01-31,15,0.0
2016-02-29,15,0.0
2016-03-31,15,0.0
2016-04-30,15,0.0
2016-05-31,15,0.0
2016-06-30,15,0.0
2016-07-31,15,0.0
2016-08-31,15,0.0
2016-09-30,15,0.0
2016-10-31,15,0.0
2016-11-30,15,0.0
2016-12-31,15,0.0
2017-01-31,15,0.0
2017-02-28,15,0.0
2017-03-31,15,0.0
2017-04-30,15,0.0
2017-05-31,15,0.0
2017-06-30,15,0.0
2017-07-31,15,0.0
2017-08-31,15,0.0
2017-09-30,15,0.0
2017-10-31,15,0.0
2017-11-30,15,0.0
2017-12-31,15,0.0
2018-01-31,15,0.0
2018-02-28,15,0.0
2018-03-31,15,0.0
2018-04-30,15,0.0
2018-05-31,15,0.0
2018-06-30,15,0.0
2018-07-31,15,0.0
2018-08-31,15,0.0
2018-09-30,15,0.0
2018-10-31,15,0.0
2018-11-30,15,0.0
2018-12-31,15,0.0
2019-01-31,15,0.0
2019-02-28,15,0.0
2019-03-31,15,0.0
2019-04-30,15,0.0
2019-05-31,15,0.0
2019-06-30,15,0.0
2019-07-31,15,0.0
2019-08-31,15,0.0
2019-09-30,15,0.0
2019-10-31,15,0.0
2019-11-30,15,0.0
2019-12-31,15,0.0
2020-01-31,15,0.0
2020-02-29,15,0.0
2020-03-31,15,0.0
2020-04-30,15,0.0
2020-05-31,15,0.0
2020-06-30,15,0.0
2020-07-31,15,0.0
2020-08-31,15,0.0
2020-09-30,15,0.0
2020-10-31,15,0.0
2020-11-30,15,0.0
2020-12-31,15,0.0
2021-01-31,15,0.0
2021-02-28,15,0.0
2021-03-31,15,0.0
2021-04-30,15,0.0
2021-05-31,15,0.0
2021-06-30,15,0.0
2021-07-31,15,0.0
2021-08-31,15,0.0
2021-09-30,15,0.0
2021-10-31,15,0.0
2021-11-30,15,0.0
2021-12-31,15,0.0
2022-01-31,15,0.0
2022-02-28,15,0.0
2022-03-31,15,0.0
2022-04-30,15,0.0
2022-05-31,15,0.0
2022-06-30,15,0.0
2022-07-31,15,0.0
2022-08-31,15,0.0
2022-09-30,15,0.0
2022-10-31,15,0.0
2022-11-30,15,0.0
2022-12-31,15,0.0
2023-01-31,15,0.0
2023-02-28,15,0.0
2023-03-31,15,0.0
2023-04-30,15,0.0
2023-05-31,15,0.0
2023-06-30,15,0.0
2023-07-31,15,0.0
2023-08-31,15,0.0
2023-09-30,15,0.0
2023-10-31,15,0.0
2023-11-30,15,0.0
2015-01-31,16,0.0
2015-02-28,16,0.0
2015-03-31,16,0.0
2015-04-30,16,0.0
2015-05-31,16,0.0
2015-06-30,16,0.0
2015-07-31,16,0.0
2015-08-31,16,4.107779998075962
2015-09-30,16,0.0
2015-10-31,16,2.592484713506699
2015-11-30,16,0.0
2015-12-31,16,4.175040442121029
2016-01-31,16,0.0
2016-02-29,16,0.5543226617351175
2016-03-31,16,0.0
2016-04-30,16,0.0
2016-05-31,16,0.0
2016-06-30,16,0.0
2016-07-31,16,0.0
2016-08-31,16,0.0
2016-09-30,16,0.0
2016-10-31,16,0.0
2016-11-30,16,0.0
2016-12-31,16,0.0
2017-01-31,16,1.1917986463978887
2017-02-28,16,0.0
2017-03-31,16,0.0
2017-04-30,16,0.0
2017-05-31,16,0.0
2017-06-30,16,0.0
2017-07-31,16,0.0
2017-08-31,16,0.0
2017-09-30,16,0.0
2017-10-31,16,0.0
2017-11-30,16,0.0
2017-12-31,16,0.0
2018-01-31,16,0.0
2018-02-28,16,0.0
2018-03-31,16,0.0
2018-04-30,16,0.0
2018-05-31,16,0.0
2018-06-30,16,0.0
2018-07-31,16,0.0
2018-08-31,16,0.0
2018-09-30,16,0.0
2018-10-31,16,0.0
2018-11-30,16,0.0
2018-12-31,16,0.0
2019-01-31,16,0.0
2019-02-28,16,0.0
2019-03-31,16,0.0
2019-04-30,16,0.0
2019-05-31,16,0.0
2019-06-30,16,0.0
2019-07-31,16,0.0
2019-08-31,16,0.0
2019-09-30,16,0.0
2019-10-31,16,0.0
2019-11-30,16,0.0
2019-12-31,16,0.0
2020-01-31,16,0.0
2020-02-29,16,0.0
2020-03-31,16,0.02099928402453661
2020-04-30,16,0.0
2020-05-31,16,0.0
2020-06-30,16,0.0
2020-07-31,16,0.0
2020-08-31,16,0.0
2020-09-30,16,0.0
2020-10-31,16,0.0
2020-11-30,16,0.0
2020-12-31,16,0.0
2021-01-31,16,0.0
2021-02-28,16,0.0
2021-03-31,16,0.0
2021-04-30,16,0.0
2021-05-31,16,0.0
2021-06-30,16,0.0
2021-07-31,16,0.0
2021-08-31,16,0.0
2021-09-30,16,0.0
2021-10-31,16,0.0
2021-11-30,16,0.0
2021-12-31,16,0.0
2022-01-31,16,0.0
2022-02-28,16,0.0
2022-03-31,16,0.0
2022-04-30,16,0.0
2022-05-31,16,0.0
2022-06-30,16,0.0
2022-07-31,16,0.3706098849222064
2022-08-31,16,0.0
2022-09-30,16,0.0
2022-10-31,16,0.0
2022-11-30,16,0.0
2022-12-31,16,0.0
2023-01-31,16,0.0
2023-02-28,16,0.0
2023-03-31,16,0.0
2023-04-30,16,1.2066113760754467
2023-05-31,16,3.229068232870102
2023-06-30,16,0.0
2023-07-31,16,0.0
2023-08-31,16,0.0
2023-09-30,16,0.0
2023-10-31,16,0.0
2023-11-30,16,0.0
2015-01-31,17,0.0
2015-02-28,17,0.0
2015-03-31,17,0.0
2015-04-30,17,0.0
2015-05-31,17,0.0
2015-06-30,17,0.0
2015-07-31,17,0.0
2015-08-31,17,0.0
2015-09-30,17,0.0
2015-10-31,17,0.0
2015-11-30,17,0.0
2015-12-31,17,0.0
2016-01-31,17,0.0
2016-02-29,17,0.0
2016-03-31,17,0.0
2016-04-30,17,0.0
2016-05-31,17,0.0
2016-06-30,17,0.0
2016-07-31,17,0.0
2016-08-31,17,0.0
2016-09-30,17,0.0
2016-10-31,17,0.0
2016-11-30,17,0.0
2016-12-31,17,0.0
2017-01-31,17,0.0
2017-02-28,17,0.0
2017-03-31,17,0.0
2017-04-30,17,0.0
2017-05-31,17,0.0
2017-06-30,17,0.0
2017-07-31,17,0.0
2017-08-31,17,0.0
2017-09-30,17,0.0
2017-10-31,17,0.0
2017-11-30,17,0.0
2017-12-31,17,0.0
2018-01-31,17,0.0
2018-02-28,17,0.0
2018-03-31,17,0.0
2018-04-30,17,0.0
2018-05-31,17,0.0
2018-06-30,17,0.0
2018-07-31,17,0.0
2018-08-31,17,0.0
2018-09-30,17,0.0
2018-10-31,17,0.0
2018-11-30,17,0.0
2018-12-31,17,0.0
2019-01-31,17,0.0
2019-02-28,17,0.0
2019-03-31,17,0.0
2019-04-30,17,0.0
2019-05-31,17,0.0
2019-06-30,17,0.0
2019-07-31,17,0.0
2019-08-31,17,0.0
2019-09-30,17,0.0
2019-10-31,17,0.0
2019-11-30,17,0.0
2019-12-31,17,0.0
2020-01-31,17,0.0
2020-02-29,17,0.0
2020-03-31,17,0.0
2020-04-30,17,0.0
2020-05-31,17,0.0
2020-06-30,17,0.0
2020-07-31,17,0.0
2020-08-31,17,0.0
2020-09-30,17,0.0
2020-10-31,17,0.0
2020-11-30,17,0.0
2020-12-31,17,0.0
2021-01-31,17,0.0
2021-02-28,17,0.0
2021-03-31,17,0.0
2021-04-30,17,0.0
2021-05-31,17,0.0
2021-06-30,17,0.0
2021-07-31,17,0.0
2021-08-31,17,0.0
2021-09-30,17,0.0
2021-10-31,17,0.0
2021-11-30,17,0.23735669504776596
2021-12-31,17,0.0
2022-01-31,17,0.0
2022-02-28,17,0.0
2022-03-31,17,0.0
2022-04-30,17,0.0
2022-05-31,17,0.0
2022-06-30,17,0.0
2022-07-31,17,0.0
2022-08-31,17,0.0
2022-09-30,17,0.0
2022-10-31,17,0.0
2022-11-30,17,0.0
2022-12-31,17,0.0
2023-01-31,17,0.0
2023-02-28,17,0.0
2023-03-31,17,0.0
2023-04-30,17,0.0
2023-05-31,17,0.0
2023-06-30,17,0.0
2023-07-31,17,0.0
2023-08-31,17,0.0
2023-09-30,17,0.0
2023-10-31,17,0.0
2023-11-30,17,0.0
2015-01-31,18,0.0
2015-02-28,18,0.0
2015-03-31,18,0.0
2015-04-30,18,0.0
2015-05-31,18,0.0
2015-06-30,18,0.0
2015-07-31,18,0.0
2015-08-31,18,0.0
2015-09-30,18,0.0
2015-10-31,18,0.0
2015-11-30,18,0.0
2015-12-31,18,0.0
2016-01-31,18,0.0
2016-02-29,18,0.0
2016-03-31,18,0.0
2016-04-30,18,0.0
2016-05-31,18,0.0
2016-06-30,18,0.0
2016-07-31,18,0.0
2016-08-31,18,0.0
2016-09-30,18,0.0
2016-10-31,18,0.0
2016-11-30,18,0.0
2016-12-31,18,0.0
2017-01-31,18,0.0
2017-02-28,18,0.0
2017-03-31,18,0.0
2017-04-30,18,0.0
2017-05-31,18,0.0
2017-06-30,18,0.0
2017-07-31,18,0.0
2017-08-31,18,0.0
2017-09-30,18,0.0
2017-10-31,18,0.0
2017-11-30,18,0.0
2017-12-31,18,0.0
2018-01-31,18,0.0
2018-02-28,18,0.0
2018-03-31,18,0.0
2018-04-30,18,0.0
2018-05-31,18,0.0
2018-06-30,18,0.0
2018-07-31,18,0.0
2018-08-31,18,0.0
2018-09-30,18,0.0
2018-10-31,18,0.0
2018-11-30,18,0.0
2018-12-31,18,0.0
2019-01-31,18,0.0
2019-02-28,18,0.0
2019-03-31,18,0.0
2019-04-30,18,0.0
2019-05-31,18,0.0
2019-06-30,18,0.0
2019-07-31,18,0.0
2019-08-31,18,0.0
2019-09-30,18,0.0
2019-10-31,18,0.0
2019-11-30,18,0.0
2019-12-31,18,0.0
2020-01-31,18,0.0
2020-02-29,18,0.0
2020-03-31,18,0.0
2020-04-30,18,0.0
2020-05-31,18,0.0
2020-06-30,18,0.0
2020-07-31,18,0.0
2020-08-31,18,0.0
2020-09-30,18,0.0
2020-10-31,18,0.0
2020-11-30,18,0.0
2020-12-31,18,0.0
2021-01-31,18,0.0
2021-02-28,18,0.0
2021-03-31,18,0.0
2021-04-30,18,0.0
2021-05-31,18,0.0
2021-06-30,18,0.0
2021-07-31,18,0.0
2021-08-31,18,0.0
2021-09-30,18,0.0
2021-10-31,18,0.0
2021-11-30,18,0.0
2021-12-31,18,0.0
2022-01-31,18,0.0
2022-02-28,18,0.0
2022-03-31,18,2.5580364882230757
2022-04-30,18,0.0
2022-05-31,18,0.0
2022-06-30,18,0.0
2022-07-31,18,0.0
2022-08-31,18,0.0
2022-09-30,18,0.0
2022-10-31,18,0.0
2022-11-30,18,0.0
2022-12-31,18,0.0
2023-01-31,18,0.0
2023-02-28,18,0.0
2023-03-31,18,0.0
2023-04-30,18,0.0
2023-05-31,18,0.0
2023-06-30,18,0.0
2023-07-31,18,0.0
2023-08-31,18,0.0
2023-09-30,18,0.0
2023-10-31,18,0.0
2023-11-30,18,0.0
2015-01-31,19,0.0
2015-02-28,19,0.0
2015-03-31,19,0.0
2015-04-30,19,0.0
2015-05-31,19,0.0
2015-06-30,19,0.0
2015-07-31,19,0.0
2015-08-31,19,0.0
2015-09-30,19,0.0
2015-10-31,19,0.0
2015-11-30,19,0.0
2015-12-31,19,0.0
2016-01-31,19,0.0
2016-02-29,19,0.0
2016-03-31,19,0.0
2016-04-30,19,0.0
2016-05-31,19,0.0
2016-06-30,19,0.0
2016-07-31,19,0.0
2016-08-31,19,0.0
2016-09-30,19,0.0
2016-10-31,19,0.0
2016-11-30,19,0.0
2016-12-31,19,0.0
2017-01-31,19,0.0
2017-02-28,19,0.0
2017-03-31,19,0.0
2017-04-30,19,0.0
2017-05-31,19,0.0
2017-06-30,19,0.0
2017-07-31,19,0.0
2017-08-31,19,0.0
2017-09-30,19,0.0
2017-10-31,19,0.0
2017-11-30,19,0.0
2017-12-31,19,0.0
2018-01-31,19,0.0
2018-02-28,19,0.0
2018-03-31,19,0.0
2018-04-30,19,0.0
2018-05-31,19,0.0
2018-06-30,19,0.0
2018-07-31,19,0.0
2018-08-31,19,0.0
2018-09-30,19,0.0
2018-10-31,19,0.0
2018-11-30,19,0.0
2018-12-31,19,0.0
2019-01-31,19,0.0
2019-02-28,19,0.0
2019-03-31,19,0.0
2019-04-30,19,0.0
2019-05-31,19,0.0
2019-06-30,19,0.0
2019-07-31,19,0.0
2019-08-31,19,0.0
2019-09-30,19,0.0
2019-10-31,19,0.0
2019-11-30,19,0.0
2019-12-31,19,0.0
2020-01-31,19,0.0
2020-02-29,19,0.0
2020-03-31,19,0.0
2020-04-30,19,0.0
2020-05-31,19,0.0
2020-06-30,19,0.0
2020-07-31,19,0.0
2020-08-31,19,0.0
2020-09-30,19,0.0
2020-10-31,19,0.0
2020-11-30,19,0.0
2020-12-31,19,0.0
2021-01-31,19,0.0
2021-02-28,19,0.0
2021-03-31,19,0.0
2021-04-30,19,0.0
2021-05-31,19,0.0
2021-06-30,19,0.0
2021-07-31,19,0.0
2021-08-31,19,0.0
2021-09-30,19,0.0
2021-10-31,19,0.0
2021-11-30,19,0.0
2021-12-31,19,0.0
2022-01-31,19,0.0
2022-02-28,19,0.0
2022-03-31,19,0.0
2022-04-30,19,0.0
2022-05-31,19,0.0
2022-06-30,19,0.0
2022-07-31,19,0.0
2022-08-31,19,0.0
2022-09-30,19,0.0
2022-10-31,19,0.0
2022-11-30,19,0.0
2022-12-31,19,0.0
2023-01-31,19,0.0
2023-02-28,19,0.0
2023-03-31,19,0.0
2023-04-30,19,0.0
2023-05-31,19,0.0
2023-06-30,19,0.0
2023-07-31,19,0.0
2023-08-31,19,0.0
2023-09-30,19,0.0
2023-10-31,19,0.0
2023-11-30,19,0.0
2015-01-31,20,2.314031763044
2015-02-28,20,0.0
2015-03-31,20,0.0
2015-04-30,20,0.4783883794605732
2015-05-31,20,3.9981028114914894
2015-06-30,20,0.03730296313762665
2015-07-31,20,0.0
2015-08-31,20,0.0
2015-09-30,20,0.0
2015-10-31,20,0.0
2015-11-30,20,0.0
2015-12-31,20,0.0
2016-01-31,20,0.0
2016-02-29,20,0.0
2016-03-31,20,0.0
2016-04-30,20,0.0
2016-05-31,20,1.4908224543750286
2016-06-30,20,0.0
2016-07-31,20,0.0
2016-08-31,20,0.0
2016-09-30,20,0.0
2016-10-31,20,0.0
2016-11-30,20,0.0
2016-12-31,20,0.0
2017-01-31,20,2.391827146625519
2017-02-28,20,0.0
2017-03-31,20,0.0
2017-04-30,20,0.0
2017-05-31,20,0.0
2017-06-30,20,0.0
2017-07-31,20,0.0
2017-08-31,20,0.0
2017-09-30,20,0.0
2017-10-31,20,0.0
2017-11-30,20,0.0
2017-12-31,20,0.0
2018-01-31,20,0.0
2018-02-28,20,0.0
2018-03-31,20,0.0
2018-04-30,20,0.0
2018-05-31,20,0.0
2018-06-30,20,0.3574095101773739
2018-07-31,20,1.9745174231529237
2018-08-31,20,1.6047826470404865
2018-09-30,20,0.0
2018-10-31,20,0.0
2018-11-30,20,1.3409382851600646
2018-12-31,20,0.0
2019-01-31,20,0.0
2019-02-28,20,2.651195512649417
2019-03-31,20,0.0
2019-04-30,20,0.0
2019-05-31,20,0.0
2019-06-30,20,0.0
2019-07-31,20,0.0
2019-08-31,20,0.0
2019-09-30,20,0.0
2019-10-31,20,0.0
2019-11-30,20,0.0
2019-12-31,20,0.0
2020-01-31,20,0.0
2020-02-29,20,0.0
2020-03-31,20,0.0
2020-04-30,20,1.0679250204116106
2020-05-31,20,0.0
2020-06-30,20,0.0
2020-07-31,20,0.08676536129415036
2020-08-31,20,0.0
2020-09-30,20,0.0
2020-10-31,20,0.0
2020-11-30,20,0.0
2020-12-31,20,0.0
2021-01-31,20,0.0
2021-02-28,20,0.0
2021-03-31,20,0.6654656173557043
2021-04-30,20,0.0
2021-05-31,20,0.0
2021-06-30,20,0.0
2021-07-31,20,1.5899409599035979
2021-08-31,20,0.0
2021-09-30,20,0.0
2021-10-31,20,0.0
2021-11-30,20,9.231686956501008
2021-12-31,20,0.0
2022-01-31,20,0.0
2022-02-28,20,6.007296522402764
2022-03-31,20,0.0
2022-04-30,20,0.0
2022-05-31,20,0.0
2022-06-30,20,0.8392483237981796
2022-07-31,20,0.0
2022-08-31,20,0.0
2022-09-30,20,0.0
2022-10-31,20,0.0
2022-11-30,20,1.2865961054563522
2022-12-31,20,2.8377682432562112
2023-01-31,20,1.8119536638110876
2023-02-28,20,4.191289713585377
2023-03-31,20,1.6337775172501803
2023-04-30,20,0.0
